#Centro,Descripcion Centro,Seccion,Descripcion Seccion,Programa,Descripcion Programa,Capitulo,Descripcion Capitulo,Economico,Descripcion Economico,,,C_DEFINITIVO,,,OBL_RECONOC
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33401,ACTIVIDADES CULTURALES,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,,,123559,,,10173.75
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33401,ACTIVIDADES CULTURALES,1,GASTOS DE PERSONAL,16009,OTRAS CUOTAS,,,0,,,2413.97
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33401,ACTIVIDADES CULTURALES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20901,CÁNONES,,,240000,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33401,ACTIVIDADES CULTURALES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,,,800,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33401,ACTIVIDADES CULTURALES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,,,1000,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33401,ACTIVIDADES CULTURALES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22199,OTROS SUMINISTROS,,,10000,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33401,ACTIVIDADES CULTURALES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22602,PUBLICIDAD Y PROPAGANDA,,,14167,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33401,ACTIVIDADES CULTURALES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,,,100000,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33401,ACTIVIDADES CULTURALES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,,,177000,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33401,ACTIVIDADES CULTURALES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22730,"TRAB.Y SERV. MADRID DESTINO, CULT.,TUR.Y NEG.,S.A.",,,0,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33401,ACTIVIDADES CULTURALES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,26000,TRABAJOS REALIZ. POR INSTITUCIONES S.F. DE LUCRO,,,0,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33401,ACTIVIDADES CULTURALES,4,TRANSFERENCIAS CORRIENTES,46701,AL CONSORCIO REHABILITACIÓN DE TEATROS DE MADRID,,,0,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33401,ACTIVIDADES CULTURALES,4,TRANSFERENCIAS CORRIENTES,46799,A OTROS CONSORCIOS,,,50000,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33401,ACTIVIDADES CULTURALES,4,TRANSFERENCIAS CORRIENTES,47999,OTRAS SUBVENCIONES A EMPRESAS PRIVADAS,,,570000,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33401,ACTIVIDADES CULTURALES,4,TRANSFERENCIAS CORRIENTES,48099,A OTRAS FUNDACIONES,,,729295,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33401,ACTIVIDADES CULTURALES,4,TRANSFERENCIAS CORRIENTES,48201,BECAS,,,72000,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33401,ACTIVIDADES CULTURALES,4,TRANSFERENCIAS CORRIENTES,48203,PREMIOS,,,12000,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33401,ACTIVIDADES CULTURALES,4,TRANSFERENCIAS CORRIENTES,48901,OTRAS TRANSFERENCIAS  A INSTITUC. SIN FINES  LUCRO,,,1454000,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33401,ACTIVIDADES CULTURALES,7,TRANSFERENCIAS DE CAPITAL,76701,AL CONSORCIO  REHABILITACIÓN DE TEATROS DE MADRID,,,0,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33405,BANDA SINFÓNICA MUNICIPAL,1,GASTOS DE PERSONAL,12000,SUELDOS DEL GRUPO A1,,,1100015,,,79530.65
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33405,BANDA SINFÓNICA MUNICIPAL,1,GASTOS DE PERSONAL,12003,SUELDOS DEL GRUPO C1,,,9984,,,727.23
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33405,BANDA SINFÓNICA MUNICIPAL,1,GASTOS DE PERSONAL,12004,SUELDOS DEL GRUPO C2,,,9984,,,605.25
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33405,BANDA SINFÓNICA MUNICIPAL,1,GASTOS DE PERSONAL,12006,TRIENIOS,,,306339,,,21854.68
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33405,BANDA SINFÓNICA MUNICIPAL,1,GASTOS DE PERSONAL,12100,COMPLEMENTO DE DESTINO,,,635108,,,43446.38
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33405,BANDA SINFÓNICA MUNICIPAL,1,GASTOS DE PERSONAL,12101,COMPLEMENTO ESPECÍFICO,,,1243360,,,94466.33
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33405,BANDA SINFÓNICA MUNICIPAL,1,GASTOS DE PERSONAL,12103,OTROS COMPLEMENTOS,,,76997,,,5304.11
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33405,BANDA SINFÓNICA MUNICIPAL,1,GASTOS DE PERSONAL,13000,RETRIBUCIONES BÁSICAS,,,12997,,,942.39
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33405,BANDA SINFÓNICA MUNICIPAL,1,GASTOS DE PERSONAL,13002,OTRAS REMUNERACIONES,,,14842,,,1060.01
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33405,BANDA SINFÓNICA MUNICIPAL,1,GASTOS DE PERSONAL,13100,RETRIBUCIONES BÁSICAS,,,0,,,6180.44
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33405,BANDA SINFÓNICA MUNICIPAL,1,GASTOS DE PERSONAL,15000,PRODUCTIVIDAD,,,27475,,,2547.4
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33405,BANDA SINFÓNICA MUNICIPAL,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,,,848225,,,75804.49
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33405,BANDA SINFÓNICA MUNICIPAL,1,GASTOS DE PERSONAL,16009,OTRAS CUOTAS,,,0,,,2822.55
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33405,BANDA SINFÓNICA MUNICIPAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20901,CÁNONES,,,7000,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33405,BANDA SINFÓNICA MUNICIPAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21300,"REP.MANT.Y CONSERV. MAQUINARIA, INSTAL. Y UTILLAJE",,,20000,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33405,BANDA SINFÓNICA MUNICIPAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,,,1500,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33405,BANDA SINFÓNICA MUNICIPAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",,,1500,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33405,BANDA SINFÓNICA MUNICIPAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,,,1000,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33405,BANDA SINFÓNICA MUNICIPAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22105,PRODUCTOS ALIMENTICIOS,,,500,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33405,BANDA SINFÓNICA MUNICIPAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22199,OTROS SUMINISTROS,,,20000,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33405,BANDA SINFÓNICA MUNICIPAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22299,OTRAS GASTOS EN COMUNICACIONES,,,500,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33405,BANDA SINFÓNICA MUNICIPAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22300,TRANSPORTES,,,0,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33405,BANDA SINFÓNICA MUNICIPAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22602,PUBLICIDAD Y PROPAGANDA,,,0,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33405,BANDA SINFÓNICA MUNICIPAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22730,"TRAB.Y SERV. MADRID DESTINO, CULT.,TUR.Y NEG.,S.A.",,,499866,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33405,BANDA SINFÓNICA MUNICIPAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,,,0,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33405,BANDA SINFÓNICA MUNICIPAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23020,DEL PERSONAL NO DIRECTIVO,,,500,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33405,BANDA SINFÓNICA MUNICIPAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23120,GASTOS DE VIAJE DEL PERSONAL NO DIRECTIVO,,,500,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33405,BANDA SINFÓNICA MUNICIPAL,6,INVERSIONES REALES,62500,MOBILIARIO Y EQUIPOS DE OFICINA,,,5000,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33405,BANDA SINFÓNICA MUNICIPAL,6,INVERSIONES REALES,62999,OTRAS INV. NUEVAS ASOC. AL FUNCIONAM. OPERAT. SERV,,,10000,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33405,BANDA SINFÓNICA MUNICIPAL,6,INVERSIONES REALES,63999,OTRAS INVERS. DE REPOS. ASOC. AL FUNC. OPER. SERV.,,,30000,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,1,GASTOS DE PERSONAL,10100,RETRIBUCIONES BÁSICAS,,,92328,,,7581.78
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,1,GASTOS DE PERSONAL,12000,SUELDOS DEL GRUPO A1,,,148250,,,16152.94
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,1,GASTOS DE PERSONAL,12001,SUELDOS DEL GRUPO A2,,,103775,,,8819.32
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,1,GASTOS DE PERSONAL,12003,SUELDOS DEL GRUPO C1,,,39936,,,2908.92
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,1,GASTOS DE PERSONAL,12004,SUELDOS DEL GRUPO C2,,,37393,,,2421
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,1,GASTOS DE PERSONAL,12006,TRIENIOS,,,90682,,,6858.93
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,1,GASTOS DE PERSONAL,12100,COMPLEMENTO DE DESTINO,,,233098,,,19944.55
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,1,GASTOS DE PERSONAL,12101,COMPLEMENTO ESPECÍFICO,,,565809,,,47543.34
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,1,GASTOS DE PERSONAL,12103,OTROS COMPLEMENTOS,,,23606,,,1986.16
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,1,GASTOS DE PERSONAL,13000,RETRIBUCIONES BÁSICAS,,,96750,,,4924.53
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,1,GASTOS DE PERSONAL,13002,OTRAS REMUNERACIONES,,,61898,,,3687.84
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,1,GASTOS DE PERSONAL,15000,PRODUCTIVIDAD,,,40207,,,3560.96
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,,,307186,,,31363.9
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,1,GASTOS DE PERSONAL,16009,OTRAS CUOTAS,,,0,,,2523.11
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21000,REP.MANT. Y CONSERV. BIENES DESTINADOS USO GENERAL,,,520503,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21200,REP.MANT. Y CONSERV. EDIFICIOS Y OTRAS CONSTRUC.,,,385739,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21300,"REP.MANT.Y CONSERV. MAQUINARIA, INSTAL. Y UTILLAJE",,,146902,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,,,4500,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",,,1000,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,,,6000,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22602,PUBLICIDAD Y PROPAGANDA,,,93334,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22606,"REUNIONES, CONFERENCIAS Y CURSOS",,,21000,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,,,390000,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22730,"TRAB.Y SERV. MADRID DESTINO, CULT.,TUR.Y NEG.,S.A.",,,900000,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23010,DEL PERSONAL DIRECTIVO,,,3000,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23020,DEL PERSONAL NO DIRECTIVO,,,5000,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23110,GASTOS DE VIAJE DEL PERSONAL DIRECTIVO,,,1500,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23120,GASTOS DE VIAJE DEL PERSONAL NO DIRECTIVO,,,3000,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,24000,PUBLICACIONES INSTITUCIONALES,,,3000,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,4,TRANSFERENCIAS CORRIENTES,48099,A OTRAS FUNDACIONES,,,150000,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,4,TRANSFERENCIAS CORRIENTES,48201,BECAS,,,30000,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,6,INVERSIONES REALES,60904,URBANIZACIÓN A CARGO DEL AYUNTAMIENTO,,,1361,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,6,INVERSIONES REALES,61900,"PATRIMONIO HISTÓRICO, ARTÍSTICO Y CULT. (REFORMA)",,,1467,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,6,INVERSIONES REALES,62200,EDIFICIOS Y OTRAS CONSTRUCCIONES,,,221662,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,6,INVERSIONES REALES,62301,INSTALACIONES TÉCNICAS,,,6000,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,6,INVERSIONES REALES,62901,SEÑALIZACIÓN,,,0,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,6,INVERSIONES REALES,63200,EDIFICIOS Y OTRAS CONSTRUCCIONES (REFORMA),,,1723294,,,94079.99
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,6,INVERSIONES REALES,63301,INSTALACIONES (REFORMA Y REPOSICIÓN),,,325700,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,33601,PATRIMONIO CULTURAL Y PAISAJE URBANO,7,TRANSFERENCIAS DE CAPITAL,76701,AL CONSORCIO  REHABILITACIÓN DE TEATROS DE MADRID,,,0,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,1,GASTOS DE PERSONAL,10100,RETRIBUCIONES BÁSICAS,,,93162,,,7684.4
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,1,GASTOS DE PERSONAL,12000,SUELDOS DEL GRUPO A1,,,118690,,,6720.9
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,1,GASTOS DE PERSONAL,12003,SUELDOS DEL GRUPO C1,,,46040,,,2908.92
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,1,GASTOS DE PERSONAL,12004,SUELDOS DEL GRUPO C2,,,62283,,,3670.55
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,1,GASTOS DE PERSONAL,12006,TRIENIOS,,,58252,,,3435.05
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,1,GASTOS DE PERSONAL,12100,COMPLEMENTO DE DESTINO,,,146933,,,9748.3
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,1,GASTOS DE PERSONAL,12101,COMPLEMENTO ESPECÍFICO,,,344081,,,22969.93
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,1,GASTOS DE PERSONAL,12103,OTROS COMPLEMENTOS,,,18183,,,1142.77
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,1,GASTOS DE PERSONAL,13000,RETRIBUCIONES BÁSICAS,,,1559723,,,94556.87
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,1,GASTOS DE PERSONAL,13002,OTRAS REMUNERACIONES,,,328449,,,39221.52
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,1,GASTOS DE PERSONAL,13100,RETRIBUCIONES BÁSICAS,,,52720,,,12994
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,1,GASTOS DE PERSONAL,13102,OTRAS REMUNERACIONES,,,18862,,,2765.8
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,1,GASTOS DE PERSONAL,15000,PRODUCTIVIDAD,,,45215,,,3767.79
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,,,761884,,,60419.1
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,1,GASTOS DE PERSONAL,16009,OTRAS CUOTAS,,,0,,,4805.02
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20300,"ARRENDAMIENTOS DE MAQUINARIA, INSTALAC. Y UTILLAJE",,,57933,,,4589.53
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21300,"REP.MANT.Y CONSERV. MAQUINARIA, INSTAL. Y UTILLAJE",,,26071,,,2065.47
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,,,29500,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,,,59451,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22199,OTROS SUMINISTROS,,,67000,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22300,TRANSPORTES,,,13091,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22602,PUBLICIDAD Y PROPAGANDA,,,55000,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22608,ACTUACIONES DE PATROCINIO,,,3564910,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,,,2844950,,,1315
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22701,SEGURIDAD,,,288552,,,16800.73
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,,,15000,,,0
001,AYUNTAMIENTO DE MADRID,098,CULTURA Y DEPORTES,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22730,"TRAB.Y SERV. MADRID DESTINO, CULT.,TUR.Y NEG.,S.A.",,,2615500,,,0
