Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublíne de Inversión;Descripción Sublíne de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado;C. Dispuesto;Obl. Reconoc.;C. Ordenado;Pagos Real
;;001;098;34102;61999;2017/007136;2017/007136;INSTALACION DEPORTIVA BASICA VIA LUSITANA.ADECUACIÓN CESPED ARTIFICIAL(ID: 3410);211;CARABANCHEL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;499041,00;0,00;499041,00;499041,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;098;34102;62200;2018/000008;2018/000008;UNIDAD DEPORTIVA PARA LA PRÁCTICA DEL RUGBY EN VILLA DE VALLECAS. CONSTRUCCIÓN;218;VILLA DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;1000,00;0,00;1000,00;1000,00;0,00;0,00;0,00;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;098;34102;62901;2017/000927;2017/040927;CENTRO DEPORTIVO VALLEHERMOSO. SEÑALIZACIÓN ESPACIO DEPORTIVO;207;CHAMBERI;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;4924,05;4924,05;0,00;0,00;4924,05;4924,05;4924,05;0,00;4924,05
;;001;098;34102;63200;2015/000285;2015/000285;MEJORAS ACCESIBILIDAD CENTROS DEPORTIVOS MUNICIPALES;998;VARIOS DISTRITOS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;49988,00;-49988,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;098;34102;63200;2015/000285;2015/030285;CENTRO DEPORTIVO DAOIZ Y VELARDE. ADECUACIÓN ACCESIBILIDAD PISCINA CUBIERTA;203;RETIRO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;3283,75;3283,75;0,00;0,00;3283,75;3283,75;3283,75;0,00;3283,75
;;001;098;34102;63200;2015/000285;2015/060285;CENTRO DEPORTIVO LA MASÓ. ADECUACIÓN ACCESIBILIDAD PISCINA CUBIERTA;208;FUENCARRAL-EL PARDO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;5329,80;5329,80;0,00;0,00;5329,80;5329,80;5329,80;0,00;5329,80
;;001;098;34102;63200;2015/000285;2015/070285;CENTRO DEPORTIVO LA MINA. ADECUACIÓN ACCESIBILIDAD PISCINA CUBIERTA;211;CARABANCHEL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;9133,92;9133,92;0,00;0,00;9133,92;9133,92;9133,92;0,00;9133,92
;;001;098;34102;63200;2015/000285;2015/080285;CENTRO DEPORTIVO LUIS ARAGONÉS. ADECUACIÓN ACCESIBILIDAD PISCINA CUBIERTA;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;6274,51;6274,51;0,00;0,00;6274,51;6274,51;6274,51;0,00;6274,51
;;001;098;34102;63200;2015/000285;2015/090285;CENTRO DEPORTIVO MARQUÉS DE SAMARANCH. ADECUACIÓN ACCESIBILIDAD PISCINA CUBIERTA;202;ARGANZUELA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;3708,14;3708,14;0,00;0,00;3708,14;3708,14;3708,14;0,00;3708,14
;;001;098;34102;63200;2015/000285;2015/100285;CENTRO DEPORTIVO PRADILLO. ADECUACIÓN ACCESIBILIDAD PISCINA CUBIERTA;205;CHAMARTIN;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;5107,51;5107,51;0,00;0,00;5107,51;5107,51;5107,51;0,00;5107,51
;;001;098;34102;63200;2015/000285;2015/110285;CENTRO DEPORTIVO VALDEBERNARDO. ADECUACIÓN ACCESIBILIDAD PISCINA CUBIERTA;219;VICALVARO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;8724,70;8724,70;0,00;0,00;8724,70;8724,70;8724,70;0,00;8724,70
;;001;098;34102;63200;2015/000285;2015/120285;CENTRO DEPORTIVO ORCASITAS. ADECUACIÓN ACCESIBILIDAD PISCINA CUBIERTA;212;USERA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;8957,11;8957,11;0,00;0,00;8957,11;8957,11;8957,11;0,00;8957,11
;;001;098;34102;63200;2017/000289;2017/000289;ESPACIOS DEPORTIVOS GRANDES DIMENSIONES. ADECUACIÓN PARA DEPORTES MINORITARIOS DE EQUIPO;998;VARIOS DISTRITOS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;1300,00;-531,44;768,56;768,56;0,00;0,00;0,00;0,00;0,00;0,00
;;001;098;34102;63200;2018/000484;2018/000484;FRONTÓN BETI JAI. REHABILITACIÓN;207;CHAMBERI;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;26000,00;0,00;26000,00;0,00;0,00;26000,00;0,00;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;098;34102;63200;2017/000289;2017/060289;CENTRO DEPORTIVO LAS CRUCES. ADECUACIÓN PARA LA PRÁCTICA DE HOCKEY;210;LATINA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;726,00;726,00;0,00;0,00;726,00;726,00;726,00;0,00;726,00
4;SC Y CE FINANC. CON RTG;001;098;34201;62200;2018/006057;2018/006057;DEPORTIVO VALLEHERMOSO. CONSTRUCCION PISTA DE ATLETISMO;207;CHAMBERI;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;14975995,05;14975995,05;1413529,20;0,00;13562465,85;13562465,85;766822,03;0,00;766822,03
4;SC Y CE FINANC. CON RTG;001;098;93303;63200;2018/005272;2018/005272;PABELLÓN BONAPARTE.ADECUACION;201;CENTRO;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;205000,00;205000,00;205000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;098;93303;63200;2018/005273;2018/005273;BIBLIOTECA ANA MARÍA MATUTE. OBRAS EFICIENCIA ENERGÉTICA Y ACCESIBILIDAD;201;CENTRO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;50000,00;50000,00;50000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;098;93303;63200;2018/005274;2018/005274;BIBLIOTECA ANGEL GONZALEZ. OPTIMIZACIÓN DE LOS ESPACIOS Y EFICIENCIA ENERGETICA;210;LATINA;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;60000,00;60000,00;60000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;098;93303;63200;2018/005275;2018/005275;PLANETARIO. ADECUACIÓN INSTALACIÓN ELÉCTRICA;202;ARGANZUELA;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;460000,00;460000,00;460000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;098;93303;63200;2018/005276;2018/005276;PLANETARIO. ADAPTACIÓN A NORMATIVA INSTALACIONES DE CLIMATIZACIÓN;202;ARGANZUELA;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;300000,00;300000,00;281910,50;0,00;18089,50;18089,50;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;098;93303;63200;2018/005277;2018/005277;PLANETARIO. OBRAS DE  ACCESIBILIDAD Y EFICIENCIA ENERGÉTICA;202;ARGANZUELA;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;50000,00;50000,00;50000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;098;93303;63200;2018/005278;2018/005278;PANELES FOTOVOLTAICOS EN LA BIBLIOTECA ANGEL GÓNZALEZ. INSTALACIÓN;201;CENTRO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;98000,00;98000,00;98000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;098;93303;63200;2018/005283;2018/005283;INSTALACIÓN DEPORTIVA BÁSICA SAN MARTÍN DE PORRES. ADECUACIÓN CESPED ARTIFICIAL;211;CARABANCHEL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;699879,00;699879,00;0,75;0,00;699878,25;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;098;93303;63200;2018/005284;2018/005284;INSTALACIÓN DEPORTIVA BÁSICA GABRIEL FERNÁNDEZ. REHABILITACIÓN;210;LATINA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;301510,00;301510,00;0,32;0,00;301509,68;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;098;93303;63200;2018/006058;2018/006058;DEPORTIVO BÁSICO CASTROSERNA. OBRAS DE ACONDICIONAMIENTO;210;LATINA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;649922,00;649922,00;0,81;0,00;649921,19;649921,19;279089,63;0,00;279089,63
4;SC Y CE FINANC. CON RTG;001;098;93303;63200;2018/006107;2018/006107;DEPORTIVO BÁSICO RAMÍREZ DE PARDO. ADAPTACIÓN PARA PARA LA PRÁCTICA DE ECUAVOLEY;202;ARGANZUELA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;18670,81;18670,81;18374,69;0,00;296,12;296,12;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;098;93303;63200;2018/006108;2018/006108;DEPORTIVO BÁSICO CEMENTERIO CIVIL. ADAPTACIÓN PARA LA PRÁCTICA DE ECUAVOLEY;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;20496,07;20496,07;20171,00;0,00;325,07;325,07;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;098;93303;63200;2018/006109;2018/006109;DEPORTIVO BÁSICO CONCEJAL GABRIEL FERNÁNDEZ. ADAPTACIÓN PARA LA PRÁCTICA DE ECUAVOLEY;210;LATINA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;24773,47;24773,47;24524,66;0,00;248,81;248,81;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;098;93303;63200;2018/006110;2018/006110;DEPORTIVO BÁSICO GONZÁLEZ RUBIO. ADAPTACIÓN PARA LA PRÁCTICA DE ECUAVOLEY;212;USERA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;42571,15;42571,15;42143,58;0,00;427,57;427,57;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;098;93303;63200;2018/006622;2018/006622;CENTRO DEPORTIVO LAS CRUCES. ADAPTACIÓN CAMPO DE HOCKEY HIERBA;211;CARABANCHEL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;1600000,00;1600000,00;1600000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;201;15322;61904;2018/006626;2018/006626;PLAZAS DE NELSON MANDELA Y LA CORRALA. REMODELACIÓN Y ARBOLADO (ID17: 4387);201;CENTRO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;300000,00;300000,00;300000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;201;15322;61910;2018/006623;2018/006623;C/ PALMA Y C/ SAN VICENTE FERRER. REMODELACIÓN;201;CENTRO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;600000,00;600000,00;600000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;201;15322;61910;2018/006624;2018/006624;PLAZA DEL DOS DE MAYO. REHABILITACIÓN;201;CENTRO;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;200000,00;200000,00;200000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;201;15322;61910;2018/008287;2018/008287;PLAZA DE LAVAPIÉS. OBRAS DE REMODELACIÓN (ID: 1422);201;CENTRO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;525000,00;525000,00;525000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;201;15322;63901;2018/005294;2018/005294;MERCADO DEL RASTRO. SEÑALIZACIÓN INFORMATIVA Y TURÍSTICO-CULTURAL.;201;CENTRO;08;MANTENIMIENTO URBANO;05;CALIDAD DEL PAISAJE URBANO;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;10000,00;10000,00;10000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;201;17102;61920;2018/006625;2018/006625;PARQUE DE LA CORNISA. DRENAJE Y ADECUACIÓN ESPACIOS ZONA INFANTIL;201;CENTRO;09;MEDIO AMBIENTE;00;PARQUES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;30000,00;30000,00;30000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;201;17102;61921;2018/008050;2018/008050;PLAZA VILLA DE PARÍS. REMODELACIÓN PARA SOLUCIONES CANINAS (ID: 89);201;CENTRO;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;20000,00;20000,00;20000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;201;17102;61921;2018/008292;2018/008292;PLAZOLETA SAN GREGORIO. RENATURALIZACIÓN Y AMPLIACIÓN ZONA INFANTIL (ID: 727);201;CENTRO;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;50000,00;50000,00;50000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;23101;62599;2018/001150;2018/001150;EQUIPAMIENTO ESPACIO ENCUENTRO FEMINISTA C/ RIBERA CURTIDORES, 2;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;04;ATENCIÓN SOCIAL A LA MUJER;;;;;;;0,00;5000,00;5000,00;6,17;0,00;4993,83;4993,83;0,00;0,00;0,00
;;001;201;23103;63599;2018/000098;2018/000098;CENTROS DE MAYORES DISTRITO CENTRO. MOBILIARIO Y ENSERES;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;956,00;-956,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;23103;63599;2018/001044;2018/001044;EQUIPAMIENTO CENTRO DE MAYORES ANTÓN MARTÍN;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;956,00;956,00;0,00;0,00;956,00;956,00;956,00;0,00;956,00
;;001;201;23106;63599;2018/000137;2018/000137;CENTROS DE SERVICIOS SOCIALES CENTRO. MOBILIARIO Y ENSERES;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;1000,00;0,00;1000,00;1000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;32301;63200;2018/000203;2018/000203;OBRAS DE CONSERVACION CENTROS DOCENTES DE ENSEÑANZA DISTRITO DE CENTRO;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;30000,00;-30000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;32301;63599;2018/000204;2018/000204;ESCUELAS INFANTILES DISTRITO CENTRO. MOBILIARIO Y ENSERES;201;CENTRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;1000,00;0,00;1000,00;1000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;201;92401;63200;2018/001070;2018/001070;OBRAS DE ADECUACIÓN LOCAL EN RED TRAVESIA COMADRE, 5;201;CENTRO;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;01;PARTICIPACIÓN CIUDADANA;;;;;;;5000,00;0,00;5000,00;5000,00;0,00;0,00;0,00;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;201;93303;63200;2017/004207;2017/004207;CENTRO DE DÍA ESCUELAS DE SAN ANTON. OBRAS DE REPARACIÓN.;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;49255,36;49255,36;0,00;0,00;49255,36;49255,36;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;201;93303;63200;2017/004208;2017/004208;EDIFICIO SEDE DISTRITO CENTRO. ADECUACIÓN INSTALACIONES  Y EFICIENCIA ENERGÉTICA;201;CENTRO;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;88527,75;88527,75;0,00;0,00;88527,75;88527,75;23781,79;0,00;23781,79
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;201;93303;63200;2017/004209;2017/004209;CENTRO DE MAYORES BENITO MARTÍN LOZANO. ACCESIBILIDAD ASEOS Y EFICIENCIA ENERGÉTICA;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;49054,17;49054,17;0,00;0,00;49054,17;49054,17;49054,17;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;201;93303;63200;2017/004210;2017/004210;CENTRO COMUNITARIO PLAZA DOS DE MAYO 1. OBRAS DE ADECUACIÓN;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;04;ATENCIÓN SOCIAL A LA MUJER;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;235502,80;235502,80;0,00;0,00;235502,80;235502,80;627,94;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;201;93303;63200;2017/004214;2017/004214;ESPACIO RIBERA DE CURTIDORES 2. OBRAS DE ACONDICIONAMIENTO  Y ACCESIBILIDAD;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;04;ATENCIÓN SOCIAL A LA MUJER;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;48475,75;48475,75;0,00;0,00;48475,75;48475,75;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;201;93303;63200;2017/004215;2017/004215;CENTRO DE MAYORES DOS AMIGOS. CERRAMIENTO E INSTALACIONES DE LUZ Y CALEFACCIÓN;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;79760,51;79760,51;0,00;0,00;79760,51;79760,51;36591,02;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;201;93303;63200;2017/004692;2017/004692;DEPORTIVO BÁSICO CONDE DUQUE. AMPLIACIÓN ÁREA DEPORTIVA;201;CENTRO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;144903,78;144903,78;0,00;0,00;144903,78;144903,78;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;201;93303;63200;2017/004693;2017/004693;PISTA DEPORTIVA PLAZA DE GABRIEL MIRÓ. ACONDICIONAMIENTO Y ACCESIBILIDAD;201;CENTRO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;149969,29;149969,29;0,00;0,00;149969,29;149969,29;149969,29;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;201;93303;63200;2017/004695;2017/004695;CASA BAÑOS DE C/EMBAJADORES. OBRAS DE EFICIENCIA ENERGÉTICA.;201;CENTRO;04;SALUD PÚBLICA;02;HIGIENE;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;65073,91;65073,91;0,00;0,00;65073,91;65073,91;29551,42;0,00;29551,42
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;201;93303;63200;2017/004697;2017/004697;CENTRO DE DÍA Y  ALZHEIMER CARMEN CONDE.OBRAS DE  EFICIENCIA ENERGÉTICA;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;28818,46;28818,46;0,00;0,00;28818,46;28818,46;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;201;93303;63200;2017/004699;2017/004699;CENTRO DE MAYORES SAN FRANCISCO EL GRANDE. OBRAS DE EFICIENCIA ENERGÉTICA.;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;39016,62;39016,62;0,00;0,00;39016,62;39016,62;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;201;93303;63200;2017/004700;2017/004700;CENTRO DE SERVICIOS SOCIALES PUERTA DE TOLEDO. OBRAS VARIAS DE MEJORA;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;59884,12;59884,12;0,00;0,00;59884,12;59884,12;59884,12;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;201;93303;63200;2017/004701;2017/004701;JUNTA MUNICIPAL DISTRITO CENTRO. ADECUACIÓN DE SALÓN DE PLENOS Y OTRAS ACTUACIONES;201;CENTRO;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;47221,88;47221,88;0,00;0,00;47221,88;47221,88;47221,88;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;201;93303;63200;2017/004702;2017/004702;COLEGIO PÚBLICO SAN ILDEFONSO. ADECUACIÓN CONDICIONES DE ACCESIBILIDAD;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;27576,94;27576,94;0,00;0,00;27576,94;27576,94;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;201;93303;63200;2018/005295;2018/005295;COLEGIO PÚBLICO EMILIA PARDO BAZAN. AMPLIACIÓN DE AULAS Y ADECUACIÓN TERRAZA;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;180000,00;180000,00;95,11;0,00;179904,89;179904,89;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;201;93303;63200;2018/005296;2018/005296;COLEGIO PÚBLICO ISABEL LA CATOLICA. IMPERMEABILIZACIÓN Y ADECUACIÓN ESCALERAS;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;165000,00;165000,00;6,55;0,00;164993,45;164993,45;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;201;93303;63200;2018/005297;2018/005297;COLEGIO PÚBLICO NUESTRA SEÑORA DE LA PALOMA. MEJORA INSTALACIÓN ELÉCTRICA,VENTANAS Y PATIO;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;196300,00;196300,00;196300,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;201;93303;63200;2018/005298;2018/005298;COLEGIO PÚBLICO PALACIO VALDÉS. REPARACIÓN DE HUMEDADES Y MEDIDAS DE SEGURIDAD;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;67800,00;67800,00;67800,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;201;93303;63200;2018/005299;2018/005299;COLEGIO PÚBLICO PI I MARGALL. REPOSICIÓN DE INSTALACIÓN DE CALEFACCIÓN Y REFORMA DE ACCESO;201;CENTRO;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;75600,00;75600,00;75600,00;0,00;0,00;0,00;0,00;0,00;0,00
